201.1.14.2,202.2.14.2,49213,20958,191400000.0,193870000.0,2470000.0,True
201.1.6.2,202.2.6.2,49214,20966,193000000.0,232322000.0,39322000.0,True
201.1.12.2,202.2.12.2,49214,20972,194200000.0,194200000.0,-1.0,False
201.1.14.2,202.2.14.2,49214,20974,194600000.0,209628000.0,15028000.0,True
201.1.6.2,202.2.6.2,49215,20982,196200000.0,198413000.0,2213000.0,True
201.1.12.2,202.2.12.2,49215,20988,197400000.0,210915000.0,13515000.0,True
201.1.14.2,202.2.14.2,49215,20990,197800000.0,199087000.0,1287000.0,True
201.1.6.2,202.2.6.2,49216,20998,199400000.0,200461000.0,1061000.0,True
201.1.12.2,202.2.12.2,49216,21004,200600000.0,202426000.0,1826000.0,True
201.1.14.2,202.2.14.2,49216,21006,201000000.0,217479000.0,16479000.0,True
201.1.6.2,202.2.6.2,49217,21014,202600000.0,228729000.0,26129000.0,True
201.1.12.2,202.2.12.2,49217,21020,203800000.0,218425000.0,14625000.0,True
201.1.14.2,202.2.14.2,49217,21022,204200000.0,204200000.0,-1.0,False
201.1.6.2,202.2.6.2,49218,21030,205800000.0,232684000.0,26884000.0,True
201.1.12.2,202.2.12.2,49218,21036,207000000.0,234167000.0,27167000.0,True
201.1.14.2,202.2.14.2,49218,21038,207400000.0,222065000.0,14665000.0,True
201.1.6.2,202.2.6.2,49219,21046,209000000.0,249413000.0,40413000.0,True
201.1.12.2,202.2.12.2,49219,21052,210200000.0,212454000.0,2254000.0,True
201.1.14.2,202.2.14.2,49219,21054,210600000.0,238023000.0,27423000.0,True
201.1.6.2,202.2.6.2,49220,21062,212200000.0,226952000.0,14752000.0,True
201.1.12.2,202.2.12.2,49220,21068,213400000.0,240244000.0,26844000.0,True
201.1.14.2,202.2.14.2,49220,21070,213800000.0,228522000.0,14722000.0,True
201.1.6.2,202.2.6.2,49221,21078,215400000.0,229368000.0,13968000.0,True
201.1.12.2,202.2.12.2,49221,21084,216600000.0,230799000.0,14199000.0,True
201.1.14.2,202.2.14.2,49221,21086,217000000.0,280538000.0,63538000.0,True
201.1.6.2,202.2.6.2,49222,21094,218600000.0,271107000.0,52507000.0,True
201.1.12.2,202.2.12.2,49222,21100,219800000.0,221288000.0,1488000.0,True
201.1.14.2,202.2.14.2,49222,21102,220200000.0,223238000.0,3038000.0,True
201.1.6.2,202.2.6.2,49223,21110,221800000.0,236328000.0,14528000.0,True
201.1.12.2,202.2.12.2,49223,21116,223000000.0,249283000.0,26283000.0,True
201.1.14.2,202.2.14.2,49223,21118,223400000.0,226984000.0,3584000.0,True
201.1.6.2,202.2.6.2,49224,21126,225000000.0,226417000.0,1417000.0,True
201.1.12.2,202.2.12.2,49224,21132,226200000.0,228721000.0,2521000.0,True
201.1.14.2,202.2.14.2,49224,21134,226600000.0,277305000.0,50705000.0,True
201.1.6.2,202.2.6.2,49225,21142,228200000.0,267115000.0,38915000.0,True
201.1.12.2,202.2.12.2,49225,21148,229400000.0,230893000.0,1493000.0,True
201.1.14.2,202.2.14.2,49225,21150,229800000.0,268915000.0,39115000.0,True
201.1.6.2,202.2.6.2,49226,21158,231400000.0,258386000.0,26986000.0,True
201.1.12.2,202.2.12.2,49226,21164,232600000.0,259257000.00000003,26657000.00000003,True
201.1.14.2,202.2.14.2,49226,21166,233000000.0,236176000.0,3176000.0,True
201.1.6.2,202.2.6.2,49227,21174,234600000.0,273990000.0,39390000.0,True
201.1.12.2,202.2.12.2,49227,21180,235800000.0,249251000.0,13451000.0,True
201.1.14.2,202.2.14.2,49227,21182,236200000.0,238721000.0,2521000.0,True
201.1.6.2,202.2.6.2,49228,21190,237800000.0,254176000.0,16376000.0,True
201.1.12.2,202.2.12.2,49228,21196,239000000.0,239000000.0,-1.0,False
201.1.14.2,202.2.14.2,49228,21198,239400000.0,268162000.0,28762000.0,True
201.1.6.2,202.2.6.2,49229,21206,241000000.0,242065000.0,1065000.0,True
201.1.12.2,202.2.12.2,49229,21212,242200000.0,243363000.0,1163000.0,True
201.1.14.2,202.2.14.2,49229,21214,242600000.0,244917000.0,2317000.0,True
201.1.6.2,202.2.6.2,49230,21222,244200000.0,282261000.0,38061000.0,True
201.1.12.2,202.2.12.2,49230,21228,245400000.0,260287000.0,14887000.0,True
201.1.14.2,202.2.14.2,49230,21230,245800000.0,260220000.0,14420000.0,True
201.1.6.2,202.2.6.2,49231,21238,247400000.0,249694000.0,2294000.0,True
201.1.12.2,202.2.12.2,49231,21244,248600000.0,263398000.00000003,14798000.00000003,True
201.1.14.2,202.2.14.2,49231,21246,249000000.0,250351000.0,1351000.0,True
201.1.6.2,202.2.6.2,49232,21254,250600000.0,250600000.0,-1.0,False
201.1.12.2,202.2.12.2,49232,21260,251800000.00000003,268316000.0,16515999.99999997,True
201.1.14.2,202.2.14.2,49232,21262,252199999.99999997,266337000.0,14137000.00000003,True
201.1.6.2,202.2.6.2,49233,21270,253800000.00000003,280123000.0,26322999.99999997,True
201.1.12.2,202.2.12.2,49233,21276,255000000.0,269001000.0,14001000.0,True
