[0/2] Re-checking globbed directories...
ninja: no work to do.
+3.85106e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8512e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85135e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85135e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8515e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85151e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85165e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8518e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85195e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85225e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85226e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85345e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8539e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8539e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85405e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8542e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85433e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85465e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8551e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85511e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8554e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85615e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8563e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85675e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8569e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85705e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85705e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8572e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85721e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85735e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.8575e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.85765e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
+3.88956e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.88991e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89006e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89021e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89036e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89051e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89066e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89081e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89109e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.89184e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89214e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89259e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89304e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89334e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89349e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89364e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89379e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89394e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89426e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89439e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89456e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89469e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89484e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89499e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89544e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89634e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89636e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89649e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89666e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89681e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89694e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.89726e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89727e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89741e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89756e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89771e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89786e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89801e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89816e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89831e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.89846e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89874e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89891e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.89906e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89921e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.89981e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.89996e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.90026e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
+3.92874e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.92889e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.92904e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.92919e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.92934e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.92949e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.92979e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.92994e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93024e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93054e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93099e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93129e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93189e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93234e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93294e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93309e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93369e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93429e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93459e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.93474e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93489e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93504e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93564e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93579e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93609e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93624e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93654e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93669e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.93684e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.93699e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93744e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93804e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93819e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93864e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93909e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.93939e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.93954e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.93999e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.94044e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.94074e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.94089e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.94134e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+3.94179e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.94209e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.94374e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
Process was interrupted by the user
